------Mass density on XY plane (unit:g/cm^3)------
dx = 2.000, dy = 2.000, dz = 72.000
xpos   ypos   zpos   massDensity
27.000 101.000 36.000 0.000000
27.000 103.000 36.000 0.000000
27.000 105.000 36.000 0.000000
27.000 107.000 36.000 0.000000
27.000 109.000 36.000 0.000000
27.000 111.000 36.000 0.000000
27.000 113.000 36.000 0.000000
27.000 115.000 36.000 0.000000
29.000 1.000 36.000 0.000000
29.000 3.000 36.000 0.000000
29.000 5.000 36.000 0.000000
29.000 7.000 36.000 0.000000
29.000 9.000 36.000 0.000000
29.000 11.000 36.000 0.000000
29.000 13.000 36.000 0.000000
29.000 15.000 36.000 0.000000
29.000 17.000 36.000 0.000000
29.000 19.000 36.000 0.000000
29.000 21.000 36.000 0.000000
29.000 23.000 36.000 0.000000
29.000 25.000 36.000 0.092247
29.000 27.000 36.000 0.167309
29.000 29.000 36.000 0.005812
29.000 31.000 36.000 0.098058
29.000 33.000 36.000 0.242372
29.000 35.000 36.000 0.005812
29.000 37.000 36.000 0.103870
29.000 39.000 36.000 0.005812
29.000 41.000 36.000 0.092247
29.000 43.000 36.000 0.000000
29.000 45.000 36.000 0.000000
29.000 47.000 36.000 0.000000
29.000 49.000 36.000 0.000000
29.000 51.000 36.000 0.000000
29.000 53.000 36.000 0.000000
29.000 55.000 36.000 0.098058
29.000 57.000 36.000 0.098058
29.000 59.000 36.000 0.075063
29.000 61.000 36.000 0.098058
29.000 63.000 36.000 0.000000
29.000 65.000 36.000 0.000000
29.000 67.000 36.000 0.000000
29.000 69.000 36.000 0.000000
29.000 71.000 36.000 0.000000
29.000 73.000 36.000 0.092247
29.000 75.000 36.000 0.173121
29.000 77.000 36.000 0.080874
29.000 79.000 36.000 0.201928
29.000 81.000 36.000 0.000000
29.000 83.000 36.000 0.000000
29.000 85.000 36.000 0.000000
29.000 87.000 36.000 0.000000
29.000 89.000 36.000 0.000000
29.000 91.000 36.000 0.000000
29.000 93.000 36.000 0.000000
29.000 95.000 36.000 0.000000
29.000 97.000 36.000 0.000000
29.000 99.000 36.000 0.000000
29.000 101.000 36.000 0.000000
29.000 103.000 36.000 0.000000
29.000 105.000 36.000 0.000000
29.000 107.000 36.000 0.000000
29.000 109.000 36.000 0.000000
29.000 111.000 36.000 0.000000
29.000 113.000 36.000 0.000000
29.000 115.000 36.000 0.000000
31.000 1.000 36.000 0.000000
31.000 3.000 36.000 0.000000
31.000 5.000 36.000 0.000000
31.000 7.000 36.000 0.000000
31.000 9.000 36.000 0.000000
31.000 11.000 36.000 0.000000
31.000 13.000 36.000 0.000000
31.000 15.000 36.000 0.000000
31.000 17.000 36.000 0.000000
31.000 19.000 36.000 0.000000
31.000 21.000 36.000 0.000000
31.000 23.000 36.000 0.000000
31.000 25.000 36.000 0.005812
31.000 27.000 36.000 0.173121
31.000 29.000 36.000 0.380874
31.000 31.000 36.000 0.259556
31.000 33.000 36.000 0.000000
31.000 35.000 36.000 0.167309
31.000 37.000 36.000 0.311623
31.000 39.000 36.000 0.230748
31.000 41.000 36.000 0.248184
31.000 43.000 36.000 0.253744
31.000 45.000 36.000 0.173372
31.000 47.000 36.000 0.011624
31.000 49.000 36.000 0.017435
31.000 51.000 36.000 0.005812
31.000 53.000 36.000 0.005812
31.000 55.000 36.000 0.138502
31.000 57.000 36.000 0.080874
31.000 59.000 36.000 0.075063
31.000 61.000 36.000 0.005812
31.000 63.000 36.000 0.098058
31.000 65.000 36.000 0.000000
31.000 67.000 36.000 0.000000
31.000 69.000 36.000 0.000000
31.000 71.000 36.000 0.000000
31.000 73.000 36.000 0.075063
31.000 75.000 36.000 0.340430
31.000 77.000 36.000 0.017435
31.000 79.000 36.000 0.236560
31.000 81.000 36.000 0.265368
31.000 83.000 36.000 0.173121
31.000 85.000 36.000 0.011624
31.000 87.000 36.000 0.167309
31.000 89.000 36.000 0.000000
31.000 91.000 36.000 0.000000
31.000 93.000 36.000 0.000000
31.000 95.000 36.000 0.000000
31.000 97.000 36.000 0.000000
31.000 99.000 36.000 0.000000
31.000 101.000 36.000 0.000000
31.000 103.000 36.000 0.000000
31.000 105.000 36.000 0.000000
31.000 107.000 36.000 0.000000
31.000 109.000 36.000 0.000000
31.000 111.000 36.000 0.000000
31.000 113.000 36.000 0.000000
31.000 115.000 36.000 0.000000
33.000 1.000 36.000 0.000000
33.000 3.000 36.000 0.000000
33.000 5.000 36.000 0.000000
33.000 7.000 36.000 0.000000
33.000 9.000 36.000 0.000000
33.000 11.000 36.000 0.000000
33.000 13.000 36.000 0.000000
33.000 15.000 36.000 0.000000
33.000 17.000 36.000 0.000000
33.000 19.000 36.000 0.000000
33.000 21.000 36.000 0.000000
33.000 23.000 36.000 0.000000
33.000 25.000 36.000 0.000000
33.000 27.000 36.000 0.011624
33.000 29.000 36.000 0.005812
33.000 31.000 36.000 0.092247
33.000 33.000 36.000 0.150125
33.000 35.000 36.000 0.098058
33.000 37.000 36.000 0.075063
33.000 39.000 36.000 0.011624
33.000 41.000 36.000 0.005812
33.000 43.000 36.000 0.178933
33.000 45.000 36.000 0.196117
33.000 47.000 36.000 0.640429
33.000 49.000 36.000 0.501928
33.000 51.000 36.000 0.311623
33.000 53.000 36.000 0.196117
33.000 55.000 36.000 0.173121
33.000 57.000 36.000 0.080874
33.000 59.000 36.000 0.103870
33.000 61.000 36.000 0.005812
33.000 63.000 36.000 0.005812
33.000 65.000 36.000 0.000000
33.000 67.000 36.000 0.000000
33.000 69.000 36.000 0.000000
33.000 71.000 36.000 0.005812
33.000 73.000 36.000 0.161497
33.000 75.000 36.000 0.421305
33.000 77.000 36.000 0.548183
33.000 79.000 36.000 0.438488
33.000 81.000 36.000 0.161749
33.000 83.000 36.000 0.173121
33.000 85.000 36.000 0.190305
33.000 87.000 36.000 0.150125
33.000 89.000 36.000 0.167309
33.000 91.000 36.000 0.248184
33.000 93.000 36.000 0.196117
33.000 95.000 36.000 0.005812
33.000 97.000 36.000 0.098058
33.000 99.000 36.000 0.000000
33.000 101.000 36.000 0.000000
33.000 103.000 36.000 0.000000
33.000 105.000 36.000 0.000000
33.000 107.000 36.000 0.000000
33.000 109.000 36.000 0.000000
33.000 111.000 36.000 0.000000
33.000 113.000 36.000 0.000000
33.000 115.000 36.000 0.000000
35.000 1.000 36.000 0.000000
35.000 3.000 36.000 0.000000
35.000 5.000 36.000 0.000000
35.000 7.000 36.000 0.000000
35.000 9.000 36.000 0.000000
35.000 11.000 36.000 0.000000
35.000 13.000 36.000 0.000000
35.000 15.000 36.000 0.000000
35.000 17.000 36.000 0.000000
35.000 19.000 36.000 0.000000
35.000 21.000 36.000 0.000000
35.000 23.000 36.000 0.000000
35.000 25.000 36.000 0.098058
35.000 27.000 36.000 0.005812
35.000 29.000 36.000 0.167309
35.000 31.000 36.000 0.103870
35.000 33.000 36.000 0.103870
35.000 35.000 36.000 0.000000
35.000 37.000 36.000 0.005812
35.000 39.000 36.000 0.282803
35.000 41.000 36.000 0.334618
35.000 43.000 36.000 0.248184
35.000 45.000 36.000 0.265368
35.000 47.000 36.000 0.080874
35.000 49.000 36.000 0.271179
35.000 51.000 36.000 0.380874
35.000 53.000 36.000 0.276991
35.000 55.000 36.000 0.346242
35.000 57.000 36.000 0.334618
35.000 59.000 36.000 0.167309
35.000 61.000 36.000 0.092247
35.000 63.000 36.000 0.005812
35.000 65.000 36.000 0.000000
35.000 67.000 36.000 0.103870
35.000 69.000 36.000 0.098058
35.000 71.000 36.000 0.080874
35.000 73.000 36.000 0.357614
35.000 75.000 36.000 0.473108
35.000 77.000 36.000 0.588614
35.000 79.000 36.000 0.461748
35.000 81.000 36.000 0.657865
35.000 83.000 36.000 0.098058
35.000 85.000 36.000 0.150125
35.000 87.000 36.000 0.075063
35.000 89.000 36.000 0.098058
35.000 91.000 36.000 0.219376
35.000 93.000 36.000 0.080874
35.000 95.000 36.000 0.398058
35.000 97.000 36.000 0.248184
35.000 99.000 36.000 0.000000
35.000 101.000 36.000 0.000000
35.000 103.000 36.000 0.000000
35.000 105.000 36.000 0.000000
35.000 107.000 36.000 0.000000
35.000 109.000 36.000 0.000000
35.000 111.000 36.000 0.000000
35.000 113.000 36.000 0.000000
35.000 115.000 36.000 0.000000
37.000 1.000 36.000 0.000000
37.000 3.000 36.000 0.000000
37.000 5.000 36.000 0.000000
37.000 7.000 36.000 0.000000
37.000 9.000 36.000 0.000000
37.000 11.000 36.000 0.000000
37.000 13.000 36.000 0.000000
37.000 15.000 36.000 0.000000
37.000 17.000 36.000 0.000000
37.000 19.000 36.000 0.000000
37.000 21.000 36.000 0.000000
37.000 23.000 36.000 0.000000
37.000 25.000 36.000 0.000000
37.000 27.000 36.000 0.242372
37.000 29.000 36.000 0.150125
37.000 31.000 36.000 0.098058
37.000 33.000 36.000 0.242372
37.000 35.000 36.000 0.276991
37.000 37.000 36.000 0.438488
37.000 39.000 36.000 0.421305
37.000 41.000 36.000 0.426865
37.000 43.000 36.000 0.346242
37.000 45.000 36.000 0.715492
37.000 47.000 36.000 0.086686
37.000 49.000 36.000 0.444300
37.000 51.000 36.000 0.207740
37.000 53.000 36.000 0.386685
37.000 55.000 36.000 0.259807
37.000 57.000 36.000 0.248184
37.000 59.000 36.000 0.178933
37.000 61.000 36.000 0.155937
37.000 63.000 36.000 0.000000
37.000 65.000 36.000 0.167309
37.000 67.000 36.000 0.225188
37.000 69.000 36.000 0.167309
37.000 71.000 36.000 0.421305
37.000 73.000 36.000 0.750111
37.000 75.000 36.000 0.329058
37.000 77.000 36.000 0.490556
37.000 79.000 36.000 0.357865
37.000 81.000 36.000 0.207740
37.000 83.000 36.000 0.167309
37.000 85.000 36.000 0.098058
37.000 87.000 36.000 0.484725
37.000 89.000 36.000 0.553975
37.000 91.000 36.000 0.305796
37.000 93.000 36.000 0.225171
37.000 95.000 36.000 0.023246
37.000 97.000 36.000 0.098058
37.000 99.000 36.000 0.000000
37.000 101.000 36.000 0.000000
37.000 103.000 36.000 0.000000
37.000 105.000 36.000 0.000000
37.000 107.000 36.000 0.000000
37.000 109.000 36.000 0.000000
37.000 111.000 36.000 0.000000
37.000 113.000 36.000 0.000000
37.000 115.000 36.000 0.000000
39.000 1.000 36.000 0.000000
39.000 3.000 36.000 0.000000
39.000 5.000 36.000 0.000000
39.000 7.000 36.000 0.000000
39.000 9.000 36.000 0.000000
39.000 11.000 36.000 0.000000
39.000 13.000 36.000 0.000000
39.000 15.000 36.000 0.000000
39.000 17.000 36.000 0.000000
39.000 19.000 36.000 0.000000
39.000 21.000 36.000 0.000000
39.000 23.000 36.000 0.000000
39.000 25.000 36.000 0.005811
39.000 27.000 36.000 0.167309
39.000 29.000 36.000 0.005812
39.000 31.000 36.000 0.248184
39.000 33.000 36.000 0.473120
39.000 35.000 36.000 0.409681
39.000 37.000 36.000 0.375062
39.000 39.000 36.000 0.017435
39.000 41.000 36.000 0.248184
39.000 43.000 36.000 0.392497
39.000 45.000 36.000 0.628793
39.000 47.000 36.000 0.271179
39.000 49.000 36.000 0.173121
39.000 51.000 36.000 0.415493
39.000 53.000 36.000 0.680860
39.000 55.000 36.000 0.582802
39.000 57.000 36.000 0.196117
39.000 59.000 36.000 0.473120
39.000 61.000 36.000 0.496116
39.000 63.000 36.000 0.369489
39.000 65.000 36.000 0.346242
39.000 67.000 36.000 0.478932
39.000 69.000 36.000 0.438740
39.000 71.000 36.000 0.386673
39.000 73.000 36.000 0.276991
39.000 75.000 36.000 0.680860
39.000 77.000 36.000 0.773107
39.000 79.000 36.000 0.583053
39.000 81.000 36.000 0.571166
39.000 83.000 36.000 0.438740
39.000 85.000 36.000 0.248419
39.000 87.000 36.000 2.013743
39.000 89.000 36.000 2.279363
39.000 91.000 36.000 0.398042
39.000 93.000 36.000 1.805984
39.000 95.000 36.000 0.761969
39.000 97.000 36.000 0.946452
39.000 99.000 36.000 0.588841
39.000 101.000 36.000 0.109680
39.000 103.000 36.000 0.605780
39.000 105.000 36.000 0.098305
39.000 107.000 36.000 0.000000
39.000 109.000 36.000 0.005811
39.000 111.000 36.000 0.000000
39.000 113.000 36.000 0.000000
39.000 115.000 36.000 0.000000
41.000 1.000 36.000 0.000000
41.000 3.000 36.000 0.000000
41.000 5.000 36.000 0.000000
41.000 7.000 36.000 0.000000
41.000 9.000 36.000 0.000000
41.000 11.000 36.000 0.000000
41.000 13.000 36.000 0.000000
41.000 15.000 36.000 0.000000
41.000 17.000 36.000 0.098058
41.000 19.000 36.000 0.225171
41.000 21.000 36.000 0.098058
41.000 23.000 36.000 0.381103
41.000 25.000 36.000 0.952016
41.000 27.000 36.000 0.005812
41.000 29.000 36.000 0.398042
41.000 31.000 36.000 0.207738
41.000 33.000 36.000 0.473103
41.000 35.000 36.000 0.675276
41.000 37.000 36.000 0.305797
41.000 39.000 36.000 0.380856
41.000 41.000 36.000 0.652280
41.000 43.000 36.000 0.132928
41.000 45.000 36.000 0.634869
41.000 47.000 36.000 0.352054
41.000 49.000 36.000 0.652053
41.000 51.000 36.000 0.415744
41.000 53.000 36.000 0.455672
41.000 55.000 36.000 0.680860
41.000 57.000 36.000 0.184744
41.000 59.000 36.000 0.299987
41.000 61.000 36.000 0.121305
41.000 63.000 36.000 0.473120
41.000 65.000 36.000 0.438488
41.000 67.000 36.000 0.623233
41.000 69.000 36.000 0.640681
41.000 71.000 36.000 0.652053
41.000 73.000 36.000 0.438740
41.000 75.000 36.000 1.338738
41.000 77.000 36.000 0.652040
41.000 79.000 36.000 0.992483
41.000 81.000 36.000 1.246479
41.000 83.000 36.000 1.678904
41.000 85.000 36.000 0.796367
41.000 87.000 36.000 0.542837
41.000 89.000 36.000 3.756099
41.000 91.000 36.000 0.791025
41.000 93.000 36.000 2.815923
41.000 95.000 36.000 2.186869
41.000 97.000 36.000 1.090762
41.000 99.000 36.000 3.559726
41.000 101.000 36.000 0.531214
41.000 103.000 36.000 1.903804
41.000 105.000 36.000 1.356383
41.000 107.000 36.000 0.571407
41.000 109.000 36.000 1.650052
41.000 111.000 36.000 0.023245
41.000 113.000 36.000 0.000000
41.000 115.000 36.000 0.000000
43.000 1.000 36.000 0.000000
43.000 3.000 36.000 0.000000
43.000 5.000 36.000 0.000000
43.000 7.000 36.000 0.000000
43.000 9.000 36.000 0.000000
43.000 11.000 36.000 0.000000
43.000 13.000 36.000 0.000000
43.000 15.000 36.000 0.000000
43.000 17.000 36.000 0.542836
43.000 19.000 36.000 3.051965
43.000 21.000 36.000 0.277472
43.000 23.000 36.000 3.012039
43.000 25.000 36.000 1.396320
43.000 27.000 36.000 0.058112
43.000 29.000 36.000 2.452491
43.000 31.000 36.000 1.638677
43.000 33.000 36.000 1.310379
43.000 35.000 36.000 2.371362
43.000 37.000 36.000 0.236794
43.000 39.000 36.000 1.904309
43.000 41.000 36.000 2.278859
43.000 43.000 36.000 0.225173
43.000 45.000 36.000 0.675049
43.000 47.000 36.000 0.565606
43.000 49.000 36.000 1.217420
43.000 51.000 36.000 0.859793
43.000 53.000 36.000 0.282803
43.000 55.000 36.000 0.496367
43.000 57.000 36.000 0.334618
43.000 59.000 36.000 0.173372
43.000 61.000 36.000 0.421305
43.000 63.000 36.000 0.975048
43.000 65.000 36.000 0.121305
43.000 67.000 36.000 1.038474
43.000 69.000 36.000 0.963663
43.000 71.000 36.000 0.784982
43.000 73.000 36.000 0.732676
43.000 75.000 36.000 0.311862
43.000 77.000 36.000 0.115494
43.000 79.000 36.000 1.096353
43.000 81.000 36.000 0.952291
43.000 83.000 36.000 1.886921
43.000 85.000 36.000 0.260041
43.000 87.000 36.000 1.188572
43.000 89.000 36.000 0.842573
43.000 91.000 36.000 1.546431
43.000 93.000 36.000 0.583277
43.000 95.000 36.000 3.040590
43.000 97.000 36.000 0.132925
43.000 99.000 36.000 2.071863
43.000 101.000 36.000 2.481300
43.000 103.000 36.000 0.687393
43.000 105.000 36.000 4.413457
43.000 107.000 36.000 0.104601
43.000 109.000 36.000 3.894587
43.000 111.000 36.000 1.160258
43.000 113.000 36.000 0.017434
43.000 115.000 36.000 0.000000
45.000 1.000 36.000 0.000000
45.000 3.000 36.000 0.000000
45.000 5.000 36.000 0.000000
45.000 7.000 36.000 0.000000
45.000 9.000 36.000 0.000000
45.000 11.000 36.000 0.000000
45.000 13.000 36.000 0.005811
45.000 15.000 36.000 0.081356
45.000 17.000 36.000 4.580783
45.000 19.000 36.000 1.287124
45.000 21.000 36.000 0.796589
45.000 23.000 36.000 3.819527
45.000 25.000 36.000 0.081356
45.000 27.000 36.000 3.271335
45.000 29.000 36.000 3.000169
45.000 31.000 36.000 0.104601
45.000 33.000 36.000 3.271355
45.000 35.000 36.000 1.645003
45.000 37.000 36.000 1.194888
45.000 39.000 36.000 3.612037
45.000 41.000 36.000 0.727339
45.000 43.000 36.000 0.640668
45.000 45.000 36.000 0.981111
45.000 47.000 36.000 0.375049
45.000 49.000 36.000 1.540666
45.000 51.000 36.000 0.236799
45.000 53.000 36.000 0.548183
45.000 55.000 36.000 0.715479
45.000 57.000 36.000 0.583053
45.000 59.000 36.000 0.548170
45.000 61.000 36.000 0.513551
45.000 63.000 36.000 0.127117
45.000 65.000 36.000 0.681112
45.000 67.000 36.000 1.396352
45.000 69.000 36.000 0.790794
45.000 71.000 36.000 1.615729
45.000 73.000 36.000 0.646229
45.000 75.000 36.000 0.484744
45.000 77.000 36.000 0.207740
45.000 79.000 36.000 0.692484
45.000 81.000 36.000 0.669727
45.000 83.000 36.000 2.267530
45.000 85.000 36.000 0.456158
45.000 87.000 36.000 3.536709
45.000 89.000 36.000 0.571902
45.000 91.000 36.000 1.644241
45.000 93.000 36.000 0.681335
45.000 95.000 36.000 0.912070
45.000 97.000 36.000 1.499931
45.000 99.000 36.000 0.467786
45.000 101.000 36.000 1.597989
45.000 103.000 36.000 0.161981
45.000 105.000 36.000 2.803787
45.000 107.000 36.000 0.537025
45.000 109.000 36.000 0.422029
45.000 111.000 36.000 3.922892
45.000 113.000 36.000 0.132925
45.000 115.000 36.000 0.000000
47.000 1.000 36.000 0.000000
47.000 3.000 36.000 0.000000
47.000 5.000 36.000 0.000000
47.000 7.000 36.000 0.000000
47.000 9.000 36.000 0.000000
47.000 11.000 36.000 0.000000
47.000 13.000 36.000 0.005811
47.000 15.000 36.000 1.609611
47.000 17.000 36.000 1.160011
47.000 19.000 36.000 0.144547
47.000 21.000 36.000 1.857790
47.000 23.000 36.000 0.508217
47.000 25.000 36.000 0.398289
47.000 27.000 36.000 1.534808
47.000 29.000 36.000 0.220092
47.000 31.000 36.000 1.090257
47.000 33.000 36.000 2.267474
47.000 35.000 36.000 0.161981
47.000 37.000 36.000 1.748110
47.000 39.000 36.000 0.421781
47.000 41.000 36.000 0.461480
47.000 43.000 36.000 0.640667
47.000 45.000 36.000 1.506047
47.000 47.000 36.000 0.381112
47.000 49.000 36.000 1.009667
47.000 51.000 36.000 0.698296
47.000 53.000 36.000 0.606049
47.000 55.000 36.000 1.275035
47.000 57.000 36.000 1.413788
47.000 59.000 36.000 1.367532
47.000 61.000 36.000 0.940667
47.000 63.000 36.000 0.836797
47.000 65.000 36.000 1.448155
47.000 67.000 36.000 1.881096
47.000 69.000 36.000 1.206035
47.000 71.000 36.000 0.946479
47.000 73.000 36.000 0.611609
47.000 75.000 36.000 0.692497
47.000 77.000 36.000 0.680860
47.000 79.000 36.000 0.571430
47.000 81.000 36.000 0.680860
47.000 83.000 36.000 1.067533
47.000 85.000 36.000 0.317421
47.000 87.000 36.000 2.666050
47.000 89.000 36.000 1.904309
47.000 91.000 36.000 1.125639
47.000 93.000 36.000 4.217332
47.000 95.000 36.000 0.565844
47.000 97.000 36.000 1.494377
47.000 99.000 36.000 2.591227
47.000 101.000 36.000 0.865581
47.000 103.000 36.000 2.325101
47.000 105.000 36.000 0.110412
47.000 107.000 36.000 1.084446
47.000 109.000 36.000 1.419564
47.000 111.000 36.000 0.646468
47.000 113.000 36.000 0.513533
47.000 115.000 36.000 0.000000
49.000 1.000 36.000 0.000000
49.000 3.000 36.000 0.000000
49.000 5.000 36.000 0.000000
49.000 7.000 36.000 0.000000
49.000 9.000 36.000 0.000000
49.000 11.000 36.000 0.000000
49.000 13.000 36.000 0.000000
49.000 15.000 36.000 0.005811
49.000 17.000 36.000 0.485219
49.000 19.000 36.000 2.475212
49.000 21.000 36.000 0.201927
49.000 23.000 36.000 0.543084
49.000 25.000 36.000 2.255594
49.000 27.000 36.000 0.104601
49.000 29.000 36.000 3.865265
49.000 31.000 36.000 0.132925
49.000 33.000 36.000 0.116223
49.000 35.000 36.000 2.261673
49.000 37.000 36.000 1.084941
49.000 39.000 36.000 1.125391
49.000 41.000 36.000 2.481033
49.000 43.000 36.000 0.501913
49.000 45.000 36.000 1.453967
49.000 47.000 36.000 0.727367
49.000 49.000 36.000 1.090541
49.000 51.000 36.000 0.634856
49.000 53.000 36.000 0.750363
49.000 55.000 36.000 0.675300
49.000 57.000 36.000 0.894412
49.000 59.000 36.000 1.038726
49.000 61.000 36.000 1.685231
49.000 63.000 36.000 1.032914
49.000 65.000 36.000 0.531238
49.000 67.000 36.000 0.842609
49.000 69.000 36.000 0.207991
49.000 71.000 36.000 0.386673
49.000 73.000 36.000 0.796367
49.000 75.000 36.000 0.219615
49.000 77.000 36.000 0.957851
49.000 79.000 36.000 1.257851
49.000 81.000 36.000 0.808241
49.000 83.000 36.000 0.507990
49.000 85.000 36.000 0.548163
49.000 87.000 36.000 0.306538
49.000 89.000 36.000 2.180534
49.000 91.000 36.000 0.398042
49.000 93.000 36.000 1.368006
49.000 95.000 36.000 2.561914
49.000 97.000 36.000 0.220092
49.000 99.000 36.000 4.246160
49.000 101.000 36.000 0.092979
49.000 103.000 36.000 2.965797
49.000 105.000 36.000 2.936978
49.000 107.000 36.000 0.081356
49.000 109.000 36.000 4.119274
49.000 111.000 36.000 0.220092
49.000 113.000 36.000 0.000000
49.000 115.000 36.000 0.000000
51.000 1.000 36.000 0.000000
51.000 3.000 36.000 0.000000
51.000 5.000 36.000 0.000000
51.000 7.000 36.000 0.000000
51.000 9.000 36.000 0.000000
51.000 11.000 36.000 0.000000
51.000 13.000 36.000 0.000000
51.000 15.000 36.000 0.052301
51.000 17.000 36.000 3.750278
51.000 19.000 36.000 1.592940
51.000 21.000 36.000 0.831465
51.000 23.000 36.000 5.105444
51.000 25.000 36.000 0.502663
51.000 27.000 36.000 1.679375
51.000 29.000 36.000 3.300410
51.000 31.000 36.000 0.312339
51.000 33.000 36.000 4.263593
51.000 35.000 36.000 2.360235
51.000 37.000 36.000 0.075545
51.000 39.000 36.000 4.177158
51.000 41.000 36.000 0.987140
51.000 43.000 36.000 0.213552
51.000 45.000 36.000 0.807990
51.000 47.000 36.000 0.692735
51.000 49.000 36.000 1.396340
51.000 51.000 36.000 1.056174
51.000 53.000 36.000 1.373344
51.000 55.000 36.000 1.182788
51.000 57.000 36.000 1.084994
51.000 59.000 36.000 1.327089
51.000 61.000 36.000 1.402416
51.000 63.000 36.000 1.067533
51.000 65.000 36.000 0.980596
51.000 67.000 36.000 0.836797
51.000 69.000 36.000 0.698044
51.000 71.000 36.000 0.767547
51.000 73.000 36.000 1.338474
51.000 75.000 36.000 0.288615
51.000 77.000 36.000 1.113788
51.000 79.000 36.000 0.375552
51.000 81.000 36.000 0.946228
51.000 83.000 36.000 0.629043
51.000 85.000 36.000 2.353909
51.000 87.000 36.000 1.892934
51.000 89.000 36.000 0.132925
51.000 91.000 36.000 2.244219
51.000 93.000 36.000 0.277472
51.000 95.000 36.000 0.992199
51.000 97.000 36.000 0.340663
51.000 99.000 36.000 1.886608
51.000 101.000 36.000 0.738705
51.000 103.000 36.000 0.202659
51.000 105.000 36.000 2.711283
51.000 107.000 36.000 0.566091
51.000 109.000 36.000 2.273799
51.000 111.000 36.000 1.990744
51.000 113.000 36.000 0.005811
51.000 115.000 36.000 0.000000
53.000 1.000 36.000 0.000000
53.000 3.000 36.000 0.000000
53.000 5.000 36.000 0.000000
53.000 7.000 36.000 0.000000
53.000 9.000 36.000 0.000000
53.000 11.000 36.000 0.000000
53.000 13.000 36.000 0.000000
53.000 15.000 36.000 0.502158
53.000 17.000 36.000 2.792421
53.000 19.000 36.000 0.467776
53.000 21.000 36.000 2.296282
53.000 23.000 36.000 0.681582
53.000 25.000 36.000 0.121302
53.000 27.000 36.000 2.740576
53.000 29.000 36.000 0.427593
53.000 31.000 36.000 1.137014
53.000 33.000 36.000 1.309617
53.000 35.000 36.000 0.265850
53.000 37.000 36.000 1.154190
53.000 39.000 36.000 2.025107
53.000 41.000 36.000 0.236794
53.000 43.000 36.000 0.103870
53.000 45.000 36.000 1.032927
53.000 47.000 36.000 0.923232
53.000 49.000 36.000 0.998295
53.000 51.000 36.000 0.715479
53.000 53.000 36.000 1.234855
53.000 55.000 36.000 1.205784
53.000 57.000 36.000 0.363677
53.000 59.000 36.000 0.929295
53.000 61.000 36.000 1.055910
53.000 63.000 36.000 1.177228
53.000 65.000 36.000 1.044286
53.000 67.000 36.000 0.727116
53.000 69.000 36.000 0.992735
53.000 71.000 36.000 0.530986
53.000 73.000 36.000 1.333165
53.000 75.000 36.000 1.598029
53.000 77.000 36.000 0.934856
53.000 79.000 36.000 1.009918
53.000 81.000 36.000 1.528779
53.000 83.000 36.000 0.392485
53.000 85.000 36.000 0.444789
53.000 87.000 36.000 4.165516
53.000 89.000 36.000 1.102394
53.000 91.000 36.000 1.633133
53.000 93.000 36.000 3.502347
53.000 95.000 36.000 0.617650
53.000 97.000 36.000 3.732835
53.000 99.000 36.000 0.266344
53.000 101.000 36.000 0.680840
53.000 103.000 36.000 2.100414
53.000 105.000 36.000 0.317418
53.000 107.000 36.000 1.476934
53.000 109.000 36.000 0.306290
53.000 111.000 36.000 1.793867
53.000 113.000 36.000 0.023245
53.000 115.000 36.000 0.000000
55.000 1.000 36.000 0.000000
55.000 3.000 36.000 0.000000
55.000 5.000 36.000 0.000000
55.000 7.000 36.000 0.000000
55.000 9.000 36.000 0.000000
55.000 11.000 36.000 0.000000
55.000 13.000 36.000 0.000000
55.000 15.000 36.000 0.484477
55.000 17.000 36.000 0.525650
55.000 19.000 36.000 1.586614
55.000 21.000 36.000 0.144547
55.000 23.000 36.000 0.762206
55.000 25.000 36.000 1.995794
55.000 27.000 36.000 0.046489
55.000 29.000 36.000 0.773334
55.000 31.000 36.000 1.713737
55.000 33.000 36.000 0.386914
55.000 35.000 36.000 3.144459
55.000 37.000 36.000 0.190304
55.000 39.000 36.000 0.594900
55.000 41.000 36.000 1.904052
55.000 43.000 36.000 0.438721
55.000 45.000 36.000 0.923220
55.000 47.000 36.000 1.010170
55.000 49.000 36.000 1.281098
55.000 51.000 36.000 0.952291
55.000 53.000 36.000 1.096353
55.000 55.000 36.000 0.565857
55.000 57.000 36.000 1.194399
55.000 59.000 36.000 1.211859
55.000 61.000 36.000 1.257851
55.000 63.000 36.000 1.263914
55.000 65.000 36.000 1.038726
55.000 67.000 36.000 1.032914
55.000 69.000 36.000 1.021542
55.000 71.000 36.000 0.294426
55.000 73.000 36.000 1.477227
55.000 75.000 36.000 0.825664
55.000 77.000 36.000 1.050098
55.000 79.000 36.000 1.136784
55.000 81.000 36.000 0.952304
55.000 83.000 36.000 0.617669
55.000 85.000 36.000 1.188572
55.000 87.000 36.000 0.444779
55.000 89.000 36.000 1.834793
55.000 91.000 36.000 0.110412
55.000 93.000 36.000 3.328724
55.000 95.000 36.000 0.087168
55.000 97.000 36.000 1.656625
55.000 99.000 36.000 3.715401
55.000 101.000 36.000 0.098790
55.000 103.000 36.000 4.384905
55.000 105.000 36.000 0.669703
55.000 107.000 36.000 2.619541
55.000 109.000 36.000 2.481290
55.000 111.000 36.000 0.063923
55.000 113.000 36.000 0.000000
